,Subject,Order,Group,Condition,Section,Num_Error,Coder,trial,num,Lex_Error,Plural_Error,Type,Target,row,Age_Y,Age_Group
2387,92,2,B,Reformulation,trial1,NA,1,42,2,no,yes,IP,snowmen,47,3.31,3
2388,92,2,B,Repetition,trial1,NA,1,43,1,no,no,RP,forks,48,3.31,3
2389,92,2,B,Repetition,trial1,NA,1,43,2,yes,yes,IP,men,49,3.31,3
2390,92,2,B,Repetition,trial1,NA,1,44,1,no,no,RP,pigs,50,3.31,3
2391,92,2,B,Repetition,trial1,NA,1,44,2,no,no,IP,geese,51,3.31,3
2392,92,2,B,Reformulation,trial1,NA,1,45,1,no,no,RP,shoes,52,3.31,3
2393,92,2,B,Reformulation,trial1,NA,1,45,2,no,no,RP,trees,53,3.31,3
2394,92,2,B,Reformulation,trial1,NA,1,46,1,no,no,RP,frogs,54,3.31,3
2395,92,2,B,Reformulation,trial1,NA,1,46,2,no,yes,IP,teeth,55,3.31,3
2396,92,2,B,Repetition,trial1,NA,1,47,1,no,yes,RP,snakes,56,3.31,3
2397,92,2,B,Repetition,trial1,NA,1,47,2,no,no,IP,children,57,3.31,3
2398,92,2,B,Reformulation,trial2,NA,1,48,1,yes,NA,RP,cats,58,3.31,3
2399,92,2,B,Reformulation,trial2,NA,1,48,2,yes,NA,IP,teeth,59,3.31,3
2400,92,2,B,Reformulation,trial2,NA,1,49,1,no,no,RP,frogs,60,3.31,3
2401,92,2,B,Reformulation,trial2,NA,1,49,2,no,no,IP,mice,61,3.31,3
2402,92,2,B,Repetition,trial2,NA,1,50,1,no,no,RP,books,62,3.31,3
2403,92,2,B,Repetition,trial2,NA,1,50,2,no,no,RP,shoes,63,3.31,3
2404,92,2,B,Reformulation,trial2,NA,1,51,1,no,no,RP,snakes,64,3.31,3
2405,92,2,B,Reformulation,trial2,NA,1,51,2,no,yes,IP,snowmen,65,3.31,3
2406,92,2,B,Repetition,trial2,NA,1,52,1,no,no,RP,pigs,66,3.31,3
2407,92,2,B,Repetition,trial2,NA,1,52,2,yes,no,IP,feet,67,3.31,3
2408,92,2,B,Reformulation,trial2,NA,1,53,1,no,no,RP,forks,68,3.31,3
2409,92,2,B,Reformulation,trial2,NA,1,53,2,no,no,IP,children,69,3.31,3
2410,92,2,B,Reformulation,trial2,NA,1,54,1,no,no,RP,apples,70,3.31,3
2411,92,2,B,Reformulation,trial2,NA,1,54,2,yes,NA,RP,cars,71,3.31,3
2412,92,2,B,Repetition,trial2,NA,1,55,1,no,no,RP,turtles,72,3.31,3
2413,92,2,B,Repetition,trial2,NA,1,55,2,no,no,IP,geese,73,3.31,3
2414,92,2,B,Repetition,trial2,NA,1,56,1,no,yes,RP,spoons,74,3.31,3
2415,92,2,B,Repetition,trial2,NA,1,56,2,no,yes,IP,men,75,3.31,3
2416,92,2,B,Repetition,trial2,NA,1,57,1,no,no,RP,dogs,76,3.31,3
2417,92,2,B,Repetition,trial2,NA,1,57,2,yes,NA,IP,women,77,3.31,3
2418,92,2,B,NA,post,no,1,58,1,no,no,RP,snakes,78,3.31,3
2419,92,2,B,NA,post,no,1,59,1,yes,no,RP,dogs,79,3.31,3
2420,92,2,B,Repetition,post,yes,1,60,1,no,yes,IP,women,80,3.31,3
2421,92,2,B,Reformulation,post,no,1,61,1,yes,no,IP,feet,81,3.31,3
2422,92,2,B,NA,post,yes,1,62,1,yes,NA,RP,pigs,82,3.31,3
2423,92,2,B,Repetition,post,yes,1,63,1,no,yes,RP,men,83,3.31,3
2424,92,2,B,Reformulation,post,yes,1,64,1,no,yes,IP,mice,84,3.31,3
2425,92,2,B,Repetition,post,yes,1,65,1,no,no,IP,geese,85,3.31,3
2426,92,2,B,NA,post,yes,1,66,1,no,no,RP,spoons,86,3.31,3
2427,92,2,B,Reformulation,post,yes,1,67,1,no,no,IP,teeth,87,3.31,3
2428,92,2,B,Reformulation,post,yes,1,68,1,no,yes,IP,snowmen,88,3.31,3
2429,92,2,B,NA,post,yes,1,69,1,no,yes,RP,cats,89,3.31,3
2430,92,2,B,Repetition,post,no,1,70,1,no,yes,IP,children,90,3.31,3
2431,93,2,B,NA,singular,NA,1,1,1,no,no,RS,snake,1,3.6,3
2432,93,2,B,NA,singular,NA,1,2,1,no,no,RS,car,2,3.6,3
2433,93,2,B,NA,singular,NA,1,3,1,no,no,IS,foot,3,3.6,3
2434,93,2,B,NA,singular,NA,1,4,1,no,no,IS,woman,4,3.6,3
2435,93,2,B,NA,singular,NA,1,5,1,no,no,RS,cat,5,3.6,3
2436,93,2,B,NA,singular,NA,1,6,1,no,no,RS,book,6,3.6,3
2437,93,2,B,NA,singular,NA,1,7,1,no,no,RS,spoon,7,3.6,3
2438,93,2,B,NA,singular,NA,1,8,1,no,no,IS,mouse,8,3.6,3
2439,93,2,B,NA,singular,NA,1,9,1,no,no,RS,man,9,3.6,3
2440,93,2,B,NA,singular,NA,1,10,1,no,no,IS,tooth,10,3.6,3
2441,93,2,B,NA,singular,NA,1,11,1,no,no,RS,fork,11,3.6,3
2442,93,2,B,NA,singular,NA,1,12,1,no,no,RS,pig,12,3.6,3
2443,93,2,B,NA,singular,NA,1,13,1,no,no,IS,goose,13,3.6,3
2444,93,2,B,NA,singular,NA,1,14,1,yes,no,RS,dog,14,3.6,3
2445,93,2,B,NA,singular,NA,1,15,1,no,no,RS,turtle,15,3.6,3
2446,93,2,B,NA,singular,NA,1,16,1,no,no,RS,shoe,16,3.6,3
2447,93,2,B,NA,singular,NA,1,17,1,no,no,RS,frog,17,3.6,3
2448,93,2,B,NA,singular,NA,1,18,1,no,no,RS,tree,18,3.6,3
2449,93,2,B,NA,singular,NA,1,19,1,no,no,RS,apple,19,3.6,3
2450,93,2,B,NA,singular,NA,1,20,1,no,no,IS,child,20,3.6,3
2451,93,2,B,NA,singular,NA,1,21,1,no,no,IS,snowman,21,3.6,3
2452,93,2,B,NA,pre,no,1,22,1,no,no,RP,spoons,22,3.6,3
2453,93,2,B,Repetition,pre,no,1,23,1,no,no,IP,geese,23,3.6,3
2454,93,2,B,NA,pre,no,1,24,1,no,no,RP,frogs,24,3.6,3
2455,93,2,B,Reformulation,pre,no,1,25,1,no,yes,IP,teeth,25,3.6,3
2456,93,2,B,NA,pre,no,1,26,1,no,no,RP,turtles,26,3.6,3
2457,93,2,B,NA,pre,no,1,27,1,no,no,RP,pigs,27,3.6,3
2458,93,2,B,Repetition,pre,no,1,28,1,no,yes,IP,women,28,3.6,3
2459,93,2,B,NA,pre,no,1,29,1,yes,no,RP,dogs,29,3.6,3
2460,93,2,B,NA,pre,no,1,30,1,no,no,RP,snakes,30,3.6,3
2461,93,2,B,NA,pre,yes,1,31,1,no,no,RP,forks,31,3.6,3
2462,93,2,B,Reformulation,pre,no,1,32,1,no,yes,IP,mice,32,3.6,3
2463,93,2,B,Reformulation,pre,no,1,33,1,no,yes,IP,snowmen,33,3.6,3
2464,93,2,B,Reformulation,pre,no,1,34,1,no,yes,IP,feet,34,3.6,3
2465,93,2,B,Repetition,pre,no,1,35,1,no,yes,IP,men,35,3.6,3
2466,93,2,B,NA,pre,no,1,36,1,no,no,RP,cats,36,3.6,3
2467,93,2,B,Repetition,pre,no,1,37,1,no,yes,IP,children,37,3.6,3
2468,93,2,B,Reformulation,trial1,NA,1,38,1,yes,no,RP,dogs,38,3.6,3
2469,93,2,B,Reformulation,trial1,NA,1,38,2,no,yes,IP,mice,39,3.6,3
2470,93,2,B,Reformulation,trial1,NA,1,39,1,yes,no,RP,cats,40,3.6,3
2471,93,2,B,Reformulation,trial1,NA,1,39,2,yes,no,IP,feet,41,3.6,3
2472,93,2,B,Repetition,trial1,NA,1,40,1,no,no,RP,spoons,42,3.6,3
2473,93,2,B,Repetition,trial1,NA,1,40,2,no,yes,IP,women,43,3.6,3
2474,93,2,B,Repetition,trial1,NA,1,41,1,no,no,RP,cars,44,3.6,3
2475,93,2,B,Repetition,trial1,NA,1,41,2,no,no,RP,books,45,3.6,3
2476,93,2,B,Reformulation,trial1,NA,1,42,1,no,yes,RP,turtles,46,3.6,3
2477,93,2,B,Reformulation,trial1,NA,1,42,2,no,yes,IP,snowmen,47,3.6,3
2478,93,2,B,Repetition,trial1,NA,1,43,1,no,yes,RP,forks,48,3.6,3
2479,93,2,B,Repetition,trial1,NA,1,43,2,yes,NA,IP,men,49,3.6,3
2480,93,2,B,Repetition,trial1,NA,1,44,1,no,no,RP,pigs,50,3.6,3
2481,93,2,B,Repetition,trial1,NA,1,44,2,no,no,IP,geese,51,3.6,3
2482,93,2,B,Reformulation,trial1,NA,1,45,1,no,no,RP,shoes,52,3.6,3
2483,93,2,B,Reformulation,trial1,NA,1,45,2,no,no,RP,trees,53,3.6,3
2484,93,2,B,Reformulation,trial1,NA,1,46,1,no,no,RP,frogs,54,3.6,3
2485,93,2,B,Reformulation,trial1,NA,1,46,2,no,yes,IP,teeth,55,3.6,3
2486,93,2,B,Repetition,trial1,NA,1,47,1,no,no,RP,snakes,56,3.6,3
2487,93,2,B,Repetition,trial1,NA,1,47,2,no,yes,IP,children,57,3.6,3
2488,93,2,B,Reformulation,trial2,NA,1,48,1,no,no,RP,cats,58,3.6,3
2489,93,2,B,Reformulation,trial2,NA,1,48,2,no,yes,IP,teeth,59,3.6,3
2490,93,2,B,Reformulation,trial2,NA,1,49,1,no,no,RP,frogs,60,3.6,3
2491,93,2,B,Reformulation,trial2,NA,1,49,2,no,yes,IP,mice,61,3.6,3
2492,93,2,B,Repetition,trial2,NA,1,50,1,yes,NA,RP,books,62,3.6,3
2493,93,2,B,Repetition,trial2,NA,1,50,2,no,no,RP,shoes,63,3.6,3
2494,93,2,B,Reformulation,trial2,NA,1,51,1,no,no,RP,snakes,64,3.6,3
2495,93,2,B,Reformulation,trial2,NA,1,51,2,no,yes,IP,snowmen,65,3.6,3
2496,93,2,B,Repetition,trial2,NA,1,52,1,no,no,RP,pigs,66,3.6,3
2497,93,2,B,Repetition,trial2,NA,1,52,2,no,yes,IP,feet,67,3.6,3
2498,93,2,B,Reformulation,trial2,NA,1,53,1,no,no,RP,forks,68,3.6,3
2499,93,2,B,Reformulation,trial2,NA,1,53,2,yes,NA,IP,children,69,3.6,3
2500,93,2,B,Reformulation,trial2,NA,1,54,1,no,no,RP,apples,70,3.6,3
2501,93,2,B,Reformulation,trial2,NA,1,54,2,no,no,RP,cars,71,3.6,3
2502,93,2,B,Repetition,trial2,NA,1,55,1,no,no,RP,turtles,72,3.6,3
2503,93,2,B,Repetition,trial2,NA,1,55,2,no,no,IP,geese,73,3.6,3
2504,93,2,B,Repetition,trial2,NA,1,56,1,no,yes,RP,spoons,74,3.6,3
2505,93,2,B,Repetition,trial2,NA,1,56,2,no,no,IP,men,75,3.6,3
2506,93,2,B,Repetition,trial2,NA,1,57,1,no,no,RP,dogs,76,3.6,3
2507,93,2,B,Repetition,trial2,NA,1,57,2,no,no,IP,women,77,3.6,3
2508,93,2,B,NA,post,no,1,58,1,no,no,RP,snakes,78,3.6,3
2509,93,2,B,NA,post,no,1,59,1,no,no,RP,dogs,79,3.6,3
2510,93,2,B,Repetition,post,no,1,60,1,no,no,IP,women,80,3.6,3
2511,93,2,B,Reformulation,post,no,1,61,1,no,yes,IP,feet,81,3.6,3
2512,93,2,B,NA,post,no,1,62,1,no,no,RP,pigs,82,3.6,3
2513,93,2,B,Repetition,post,no,1,63,1,yes,no,RP,men,83,3.6,3
2514,93,2,B,Reformulation,post,no,1,64,1,no,yes,IP,mice,84,3.6,3
2515,93,2,B,Repetition,post,no,1,65,1,no,no,IP,geese,85,3.6,3
2516,93,2,B,NA,post,no,1,66,1,no,yes,RP,spoons,86,3.6,3
2517,93,2,B,Reformulation,post,no,1,67,1,no,yes,IP,teeth,87,3.6,3
2518,93,2,B,Reformulation,post,no,1,68,1,no,yes,IP,snowmen,88,3.6,3
2519,93,2,B,NA,post,no,1,69,1,no,no,RP,cats,89,3.6,3
2520,93,2,B,Repetition,post,no,1,70,1,no,yes,IP,children,90,3.6,3
2521,94,1,B,NA,singular,NA,1,1,1,no,no,RS,turtle,1,4.4,4
2522,94,1,B,NA,singular,NA,1,2,1,no,no,IS,mouse,2,4.4,4
2523,94,1,B,NA,singular,NA,1,3,1,no,no,RS,pig,3,4.4,4
2524,94,1,B,NA,singular,NA,1,4,1,no,yes,IS,foot,4,4.4,4
2525,94,1,B,NA,singular,NA,1,5,1,no,no,RS,car,5,4.4,4
2526,94,1,B,NA,singular,NA,1,6,1,no,no,RS,frog,6,4.4,4
2527,94,1,B,NA,singular,NA,1,7,1,no,no,RS,shoe,7,4.4,4
2528,94,1,B,NA,singular,NA,1,8,1,no,no,RS,dog,8,4.4,4
2529,94,1,B,NA,singular,NA,1,9,1,no,no,IS,tooth,9,4.4,4
2530,94,1,B,NA,singular,NA,1,10,1,no,no,IS,child,10,4.4,4
2531,94,1,B,NA,singular,NA,1,11,1,no,no,RS,spoon,11,4.4,4
2532,94,1,B,NA,singular,NA,1,12,1,no,no,IS,snowman,12,4.4,4
2533,94,1,B,NA,singular,NA,1,13,1,no,no,RS,apple,13,4.4,4
2534,94,1,B,NA,singular,NA,1,14,1,no,no,IS,woman,14,4.4,4
2535,94,1,B,NA,singular,NA,1,15,1,no,no,IS,goose,15,4.4,4
2536,94,1,B,NA,singular,NA,1,16,1,no,no,RS,tree,16,4.4,4
2537,94,1,B,NA,singular,NA,1,17,1,no,no,IS,man,17,4.4,4
2538,94,1,B,NA,singular,NA,1,18,1,no,no,RS,snake,18,4.4,4
2539,94,1,B,NA,singular,NA,1,19,1,no,no,RS,book,19,4.4,4
2540,94,1,B,NA,singular,NA,1,20,1,no,no,RS,fork,20,4.4,4
2541,94,1,B,NA,singular,NA,1,21,1,no,no,RS,cat,21,4.4,4
2542,94,1,B,NA,pre,no,1,22,1,no,no,RP,frogs,22,4.4,4
2543,94,1,B,Reformulation,pre,no,1,23,1,no,yes,IP,feet,23,4.4,4
2544,94,1,B,NA,pre,no,1,24,1,no,no,RP,cats,24,4.4,4
2545,94,1,B,Reformulation,pre,no,1,25,1,no,yes,IP,mice,25,4.4,4
2546,94,1,B,Repetition,pre,no,1,26,1,no,yes,IP,women,26,4.4,4
2547,94,1,B,Repetition,pre,no,1,27,1,no,yes,IP,men,27,4.4,4
2548,94,1,B,NA,pre,no,1,28,1,no,no,RP,dogs,28,4.4,4
2549,94,1,B,Repetition,pre,no,1,29,1,no,yes,IP,children,29,4.4,4
2550,94,1,B,Reformulation,pre,no,1,30,1,no,yes,IP,snowmen,30,4.4,4
2551,94,1,B,NA,pre,no,1,31,1,no,no,RP,snakes,31,4.4,4
2552,94,1,B,NA,pre,no,1,32,1,no,no,RP,pigs,32,4.4,4
2553,94,1,B,NA,pre,no,1,33,1,no,no,RP,forks,33,4.4,4
2554,94,1,B,NA,pre,no,1,34,1,no,no,RP,turtles,34,4.4,4
2555,94,1,B,NA,pre,no,1,35,1,no,no,RP,spoons,35,4.4,4
2556,94,1,B,Repetition,pre,no,1,36,1,no,yes,IP,geese,36,4.4,4
2557,94,1,B,Reformulation,pre,no,1,37,1,no,no,IP,teeth,37,4.4,4
2558,94,1,B,Reformulation,trial1,NA,1,38,1,no,no,RP,cats,38,4.4,4
2559,94,1,B,Reformulation,trial1,NA,1,38,2,no,yes,IP,feet,39,4.4,4
2560,94,1,B,Reformulation,trial1,NA,1,39,1,no,no,RP,spoons,40,4.4,4
2561,94,1,B,Reformulation,trial1,NA,1,39,2,no,yes,IP,mice,41,4.4,4
2562,94,1,B,Repetition,trial1,NA,1,40,1,no,no,RP,apples,42,4.4,4
2563,94,1,B,Repetition,trial1,NA,1,40,2,no,no,RP,cars,43,4.4,4
2564,94,1,B,Repetition,trial1,NA,1,41,1,no,no,RP,pigs,44,4.4,4
2565,94,1,B,Repetition,trial1,NA,1,41,2,no,yes,IP,children,45,4.4,4
2566,94,1,B,Repetition,trial1,NA,1,42,1,yes,NA,RP,snakes,46,4.4,4
2567,94,1,B,Repetition,trial1,NA,1,42,2,no,no,IP,men,47,4.4,4
2568,94,1,B,Reformulation,trial1,NA,1,43,1,no,no,RP,turtles,48,4.4,4
2569,94,1,B,Reformulation,trial1,NA,1,43,2,no,yes,IP,snowmen,49,4.4,4
2570,94,1,B,Reformulation,trial1,NA,1,44,1,no,no,RP,trees,50,4.4,4
2571,94,1,B,Reformulation,trial1,NA,1,44,2,no,no,RP,books,51,4.4,4
2572,94,1,B,Repetition,trial1,NA,1,45,1,no,no,RP,frogs,52,4.4,4
2573,94,1,B,Repetition,trial1,NA,1,45,2,no,no,IP,women,53,4.4,4
2574,94,1,B,Reformulation,trial1,NA,1,46,1,no,no,RP,forks,54,4.4,4
2575,94,1,B,Reformulation,trial1,NA,1,46,2,no,yes,IP,teeth,55,4.4,4
2576,94,1,B,Repetition,trial1,NA,1,47,1,no,yes,RP,dogs,56,4.4,4
2577,94,1,B,Repetition,trial1,NA,1,47,2,no,no,IP,geese,57,4.4,4
2578,94,1,B,Repetition,trial2,NA,1,48,1,no,no,RP,dogs,58,4.4,4
2579,94,1,B,Repetition,trial2,NA,1,48,2,no,yes,IP,children,59,4.4,4
2580,94,1,B,Reformulation,trial2,NA,1,49,1,no,no,RP,pigs,60,4.4,4
2581,94,1,B,Reformulation,trial2,NA,1,49,2,no,yes,IP,teeth,61,4.4,4
2582,94,1,B,Reformulation,trial2,NA,1,50,1,no,yes,RP,frogs,62,4.4,4
2583,94,1,B,Reformulation,trial2,NA,1,50,2,no,yes,IP,mice,63,4.4,4
2584,94,1,B,Repetition,trial2,NA,1,51,1,no,no,RP,books,64,4.4,4
2585,94,1,B,Repetition,trial2,NA,1,51,2,no,no,RP,cars,65,4.4,4
2586,94,1,B,Repetition,trial2,NA,1,52,1,no,no,RP,cats,66,4.4,4
2587,94,1,B,Repetition,trial2,NA,1,52,2,no,no,IP,women,67,4.4,4
2588,94,1,B,Reformulation,trial2,NA,1,53,1,no,no,RP,snakes,68,4.4,4
2589,94,1,B,Reformulation,trial2,NA,1,53,2,no,no,IP,feet,69,4.4,4
2590,94,1,B,Reformulation,trial2,NA,1,54,1,no,no,RP,apples,70,4.4,4
2591,94,1,B,Reformulation,trial2,NA,1,54,2,no,no,RP,shoes,71,4.4,4
2592,94,1,B,Repetition,trial2,NA,1,55,1,no,no,RP,forks,72,4.4,4
2593,94,1,B,Repetition,trial2,NA,1,55,2,no,no,IP,men,73,4.4,4
2594,94,1,B,Reformulation,trial2,NA,1,56,1,no,no,RP,turtles,74,4.4,4
2595,94,1,B,Reformulation,trial2,NA,1,56,2,no,yes,IP,snowmen,75,4.4,4
2596,94,1,B,Repetition,trial2,NA,1,57,1,no,no,RP,spoons,76,4.4,4
2597,94,1,B,Repetition,trial2,NA,1,57,2,no,no,IP,geese,77,4.4,4
2598,94,1,B,NA,post,no,1,58,1,no,no,RP,snakes,78,4.4,4
2599,94,1,B,Repetition,post,no,1,59,1,yes,NA,IP,children,79,4.4,4
2600,94,1,B,Reformulation,post,no,1,60,1,no,yes,IP,feet,80,4.4,4
2601,94,1,B,NA,post,no,1,61,1,no,no,RP,cats,81,4.4,4
2602,94,1,B,Repetition,post,no,1,62,1,no,yes,IP,women,82,4.4,4
2603,94,1,B,NA,post,no,1,63,1,no,no,RP,dogs,83,4.4,4
2604,94,1,B,Reformulation,post,no,1,64,1,no,yes,RP,mice,84,4.4,4
2605,94,1,B,Reformulation,post,no,1,65,1,no,yes,IP,snowmen,85,4.4,4
2606,94,1,B,NA,post,no,1,66,1,no,no,RP,pigs,86,4.4,4
2607,94,1,B,Repetition,post,no,1,67,1,no,yes,IP,geese,87,4.4,4
2608,94,1,B,Reformulation,post,no,1,68,1,no,yes,IP,teeth,88,4.4,4
2609,94,1,B,NA,post,no,1,69,1,no,no,RP,spoons,89,4.4,4
2610,94,1,B,Repetition,post,no,1,70,1,yes,yes,IP,men,90,4.4,4
2611,95,1,A,NA,singular,NA,1,1,1,no,no,RS,turtle,1,3.37,3
2612,95,1,A,NA,singular,NA,1,2,1,no,yes,IS,mouse,2,3.37,3
2613,95,1,A,NA,singular,NA,1,3,1,no,no,RS,pig,3,3.37,3
2614,95,1,A,NA,singular,NA,1,4,1,no,no,IS,foot,4,3.37,3
2615,95,1,A,NA,singular,NA,1,5,1,no,no,RS,car,5,3.37,3
2616,95,1,A,NA,singular,NA,1,6,1,no,no,RS,frog,6,3.37,3
2617,95,1,A,NA,singular,NA,1,7,1,no,no,RS,shoe,7,3.37,3
2618,95,1,A,NA,singular,NA,1,8,1,yes,no,RS,dog,8,3.37,3
2619,95,1,A,NA,singular,NA,1,9,1,no,no,IS,tooth,9,3.37,3
2620,95,1,A,NA,singular,NA,1,10,1,no,no,IS,child,10,3.37,3
2621,95,1,A,NA,singular,NA,1,11,1,no,no,RS,spoon,11,3.37,3
2622,95,1,A,NA,singular,NA,1,12,1,no,no,IS,snowman,12,3.37,3
2623,95,1,A,NA,singular,NA,1,13,1,no,no,RS,apple,13,3.37,3
2624,95,1,A,NA,singular,NA,1,14,1,no,no,IS,woman,14,3.37,3
2625,95,1,A,NA,singular,NA,1,15,1,no,no,IS,goose,15,3.37,3
2626,95,1,A,NA,singular,NA,1,16,1,no,no,RS,tree,16,3.37,3
2627,95,1,A,NA,singular,NA,1,17,1,no,no,IS,man,17,3.37,3
2628,95,1,A,NA,singular,NA,1,18,1,yes,no,RS,snake,18,3.37,3
2629,95,1,A,NA,singular,NA,1,19,1,no,no,RS,book,19,3.37,3
2630,95,1,A,NA,singular,NA,1,20,1,no,no,RS,fork,20,3.37,3
2631,95,1,A,NA,singular,NA,1,21,1,no,no,RS,cat,21,3.37,3
2632,95,1,A,NA,pre,no,1,22,1,no,no,RP,frogs,22,3.37,3
2633,95,1,A,Repetition,pre,no,1,23,1,no,no,IP,feet,23,3.37,3
2634,95,1,A,NA,pre,no,1,24,1,yes,no,RP,cats,24,3.37,3
2635,95,1,A,Repetition,pre,no,1,25,1,no,yes,IP,mice,25,3.37,3
2636,95,1,A,Reformulation,pre,no,1,26,1,no,no,IP,women,26,3.37,3
2637,95,1,A,Reformulation,pre,no,1,27,1,no,yes,IP,men,27,3.37,3
2638,95,1,A,NA,pre,no,1,28,1,yes,yes,RP,dogs,28,3.37,3
2639,95,1,A,Reformulation,pre,no,1,29,1,no,yes,IP,children,29,3.37,3
2640,95,1,A,Repetition,pre,no,1,30,1,no,yes,IP,snowmen,30,3.37,3
2641,95,1,A,NA,pre,no,1,31,1,yes,yes,RP,snakes,31,3.37,3
2642,95,1,A,NA,pre,no,1,32,1,no,yes,RP,pigs,32,3.37,3
2643,95,1,A,NA,pre,no,1,33,1,no,yes,RP,forks,33,3.37,3
2644,95,1,A,NA,pre,no,1,34,1,no,no,RP,turtles,34,3.37,3
2645,95,1,A,NA,pre,no,1,35,1,no,no,RP,spoons,35,3.37,3
2646,95,1,A,Reformulation,pre,no,1,36,1,no,no,IP,geese,36,3.37,3
2647,95,1,A,Repetition,pre,no,1,37,1,no,yes,IP,teeth,37,3.37,3
2648,95,1,A,Repetition,trial1,NA,1,38,1,no,no,RP,cats,38,3.37,3
2649,95,1,A,Repetition,trial1,NA,1,38,2,yes,no,IP,feet,39,3.37,3
2650,95,1,A,Repetition,trial1,NA,1,39,1,no,no,RP,spoons,40,3.37,3
2651,95,1,A,Repetition,trial1,NA,1,39,2,no,yes,IP,mice,41,3.37,3
2652,95,1,A,Reformulation,trial1,NA,1,40,1,no,yes,RP,apples,42,3.37,3
2653,95,1,A,Reformulation,trial1,NA,1,40,2,no,yes,RP,cars,43,3.37,3
2654,95,1,A,Reformulation,trial1,NA,1,41,1,no,yes,RP,pigs,44,3.37,3
2655,95,1,A,Reformulation,trial1,NA,1,41,2,yes,yes,IP,children,45,3.37,3
2656,95,1,A,Reformulation,trial1,NA,1,42,1,yes,yes,RP,snakes,46,3.37,3
2657,95,1,A,Reformulation,trial1,NA,1,42,2,yes,yes,IP,men,47,3.37,3
2658,95,1,A,Repetition,trial1,NA,1,43,1,no,yes,RP,turtles,48,3.37,3
2659,95,1,A,Repetition,trial1,NA,1,43,2,no,yes,IP,snowmen,49,3.37,3
2660,95,1,A,Repetition,trial1,NA,1,44,1,no,no,RP,trees,50,3.37,3
2661,95,1,A,Repetition,trial1,NA,1,44,2,yes,no,RP,books,51,3.37,3
2662,95,1,A,Reformulation,trial1,NA,1,45,1,no,yes,RP,frogs,52,3.37,3
2663,95,1,A,Reformulation,trial1,NA,1,45,2,no,yes,IP,women,53,3.37,3
2664,95,1,A,Repetition,trial1,NA,1,46,1,no,no,RP,forks,54,3.37,3
2665,95,1,A,Repetition,trial1,NA,1,46,2,no,no,IP,teeth,55,3.37,3
2666,95,1,A,Reformulation,trial1,NA,1,47,1,no,yes,RP,dogs,56,3.37,3
2667,95,1,A,Reformulation,trial1,NA,1,47,2,yes,yes,IP,geese,57,3.37,3
2668,95,1,A,Reformulation,trial2,NA,1,48,1,yes,yes,RP,dogs,58,3.37,3
2669,95,1,A,Reformulation,trial2,NA,1,48,2,yes,yes,IP,children,59,3.37,3
2670,95,1,A,Repetition,trial2,NA,1,49,1,no,no,RP,pigs,60,3.37,3
2671,95,1,A,Repetition,trial2,NA,1,49,2,no,no,IP,teeth,61,3.37,3
2672,95,1,A,Repetition,trial2,NA,1,50,1,no,no,RP,frogs,62,3.37,3
2673,95,1,A,Repetition,trial2,NA,1,50,2,no,no,IP,mice,63,3.37,3
2674,95,1,A,Reformulation,trial2,NA,1,51,1,no,no,RP,books,64,3.37,3
2675,95,1,A,Reformulation,trial2,NA,1,51,2,no,yes,RP,cars,65,3.37,3
2676,95,1,A,Reformulation,trial2,NA,1,52,1,no,yes,RP,cats,66,3.37,3
2677,95,1,A,Reformulation,trial2,NA,1,52,2,no,yes,IP,women,67,3.37,3
2678,95,1,A,Repetition,trial2,NA,1,53,1,no,no,RP,snakes,68,3.37,3
2679,95,1,A,Repetition,trial2,NA,1,53,2,no,no,IP,feet,69,3.37,3
2680,95,1,A,Repetition,trial2,NA,1,54,1,no,no,RP,apples,70,3.37,3
2681,95,1,A,Repetition,trial2,NA,1,54,2,no,no,RP,shoes,71,3.37,3
2682,95,1,A,Reformulation,trial2,NA,1,55,1,no,no,RP,forks,72,3.37,3
2683,95,1,A,Reformulation,trial2,NA,1,55,2,no,no,IP,men,73,3.37,3
2684,95,1,A,Repetition,trial2,NA,1,56,1,no,no,RP,turtles,74,3.37,3
2685,95,1,A,Repetition,trial2,NA,1,56,2,no,no,IP,snowmen,75,3.37,3
2686,95,1,A,Reformulation,trial2,NA,1,57,1,no,yes,RP,spoons,76,3.37,3
2687,95,1,A,Reformulation,trial2,NA,1,57,2,no,yes,IP,geese,77,3.37,3
2688,95,1,A,NA,post,no,1,58,1,no,no,RP,snakes,78,3.37,3
2689,95,1,A,Reformulation,post,no,1,59,1,yes,no,IP,children,79,3.37,3
2690,95,1,A,Repetition,post,no,1,60,1,no,no,IP,feet,80,3.37,3
2691,95,1,A,NA,post,no,1,61,1,yes,no,RP,cats,81,3.37,3
2692,95,1,A,Reformulation,post,no,1,62,1,no,yes,IP,women,82,3.37,3
2693,95,1,A,NA,post,no,1,63,1,yes,no,RP,dogs,83,3.37,3
2694,95,1,A,Repetition,post,no,1,64,1,no,yes,RP,mice,84,3.37,3
2695,95,1,A,Repetition,post,no,1,65,1,no,yes,IP,snowmen,85,3.37,3
2696,95,1,A,NA,post,no,1,66,1,no,yes,RP,pigs,86,3.37,3
2697,95,1,A,Reformulation,post,no,1,67,1,no,yes,IP,geese,87,3.37,3
2698,95,1,A,Repetition,post,no,1,68,1,no,yes,IP,teeth,88,3.37,3
2699,95,1,A,NA,post,no,1,69,1,no,yes,RP,spoons,89,3.37,3
